policy_id,customer_id,product_code,product_variant,start_date,end_date,policy_status,written_premium,sum_insured,currency,sales_channel,policy_version
P-2024-002437,100201,HOME,HomeBasic,2024-08-30,2025-09-29,Active,548.26,41123.89,EUR,Broker,1
P-2024-002438,100584,LIABILITY,Personal,2024-05-17,2025-03-07,Expired,435.73,39022.72,EUR,Bank,1
P-2024-002439,100778,LIABILITY,Personal,2024-04-14,2025-05-21,Expired,196.92,35983.16,EUR,Online,1
P-2023-002440,100073,PET,Dog,2023-06-04,2024-06-07,Expired,91.93,29536.16,EUR,Online,1
P-2024-002441,100221,LIABILITY,Personal,2024-08-07,2025-07-18,Active,276.18,19207.71,EUR,Online,1
P-2023-002442,100693,PET,Dog,2023-12-12,2025-03-08,Expired,253.0,33489.64,EUR,Bank,1
P-2025-002443,100875,LIABILITY,Personal,2025-01-20,2025-12-23,Active,148.24,16026.76,EUR,Online,1
P-2024-002444,100517,LIABILITY,Personal,2024-08-17,2025-07-28,Active,350.89,2841.07,EUR,Agent,1
P-2024-002445,100007,PET,Cat,2024-08-02,2025-02-06,Expired,74.07,9961.49,EUR,Phone,1
P-2023-002446,100303,AUTO,CASCO,2023-12-15,2025-02-07,Expired,592.8,34180.84,EUR,Phone,1
P-2023-002447,100009,AUTO,CASCO,2023-12-27,2024-12-03,Expired,215.22,10130.34,EUR,Bank,1
P-2025-002448,100995,TRAVEL,World,2025-05-24,2026-08-24,Active,87.05,39831.88,EUR,Agent,1
P-2023-002449,100799,TRAVEL,World,2023-08-12,2024-06-07,Expired,52.67,21978.27,EUR,Agent,1
P-2023-002450,100324,AUTO,MTPL,2023-11-19,2024-07-11,Expired,539.67,2079.92,EUR,Bank,1
P-2023-002451,100850,LIABILITY,Personal,2023-05-11,2024-07-30,Expired,217.59,4706.59,EUR,Broker,1
P-2025-002452,100504,PET,Cat,2025-03-24,2026-06-09,Active,64.76,38986.53,EUR,Phone,1
P-2025-002453,100948,HOME,HomeBasic,2025-02-05,2026-03-14,Active,453.02,35619.95,EUR,Online,1
P-2024-002454,100631,PET,Cat,2024-06-08,2025-07-15,Active,75.6,17425.62,EUR,Broker,1
P-2025-002455,100492,AUTO,CASCO,2025-05-28,2026-07-08,Active,597.81,15924.42,EUR,Phone,1
P-2024-002456,100200,PET,Dog,2024-02-21,2025-04-09,Expired,65.31,28010.82,EUR,Broker,1
P-2025-002457,100132,LIABILITY,Personal,2025-04-27,2026-05-21,Active,159.5,41989.49,EUR,Bank,1
P-2024-002458,100010,TRAVEL,Europe,2024-05-14,2025-04-24,Expired,40.77,37045.43,EUR,Bank,1
P-2023-002459,100807,PET,Dog,2023-06-13,2024-07-02,Expired,74.46,25699.67,EUR,Bank,1
P-2023-002460,100290,AUTO,CASCO,2023-07-17,2024-08-07,Expired,238.53,49192.51,EUR,Agent,1
P-2023-002461,100294,HOME,HomeBasic,2023-09-16,2024-07-14,Expired,375.02,39668.05,EUR,Broker,1
P-2023-002462,100633,PET,Dog,2023-03-02,2024-01-19,Expired,52.15,6980.13,EUR,Bank,1
P-2025-002463,100678,PET,Dog,2025-03-25,2026-02-28,Active,170.33,28174.45,EUR,Bank,1
P-2024-002464,100907,HOME,HomePlus,2024-09-12,2025-10-04,Active,397.4,22722.03,EUR,Agent,1
P-2024-002465,100050,TRAVEL,Europe,2024-11-07,2025-08-24,Active,34.25,41558.27,EUR,Online,1
P-2024-002466,100754,TRAVEL,World,2024-07-31,2026-01-26,Active,75.01,5873.62,EUR,Phone,1
P-2024-002467,100212,HOME,HomeBasic,2024-03-26,2025-03-04,Expired,150.18,10037.24,EUR,Phone,1
P-2025-002468,100743,HOME,HomePlus,2025-03-17,2026-02-24,Active,791.9,36255.58,EUR,Phone,1
P-2024-002469,100542,TRAVEL,World,2024-12-20,2025-09-01,Active,26.8,40384.27,EUR,Broker,1
P-2023-002470,100434,TRAVEL,Europe,2023-09-13,2024-06-04,Expired,29.11,41725.81,EUR,Phone,1
P-2024-002471,100949,PET,Dog,2024-05-08,2025-07-26,Active,90.98,25334.57,EUR,Bank,1
P-2024-002472,100358,HOME,HomeBasic,2024-12-31,2025-12-09,Active,356.52,25665.52,EUR,Agent,1
P-2023-002473,100064,AUTO,CASCO,2023-10-19,2024-11-30,Expired,373.48,19245.95,EUR,Broker,1
P-2024-002474,100596,AUTO,CASCO,2024-05-29,2025-10-30,Active,178.58,32112.73,EUR,Agent,1
P-2023-002475,100081,AUTO,CASCO,2023-09-01,2024-06-25,Expired,559.78,2965.71,EUR,Agent,1
P-2024-002476,100986,TRAVEL,Europe,2024-06-19,2025-07-20,Active,38.33,31670.82,EUR,Agent,1
P-2024-002477,100868,HOME,HomePlus,2024-03-17,2024-11-12,Expired,711.77,44565.72,EUR,Bank,1
P-2024-002478,100418,LIABILITY,Personal,2024-07-24,2025-07-29,Active,136.62,26237.96,EUR,Phone,1
P-2025-002479,100770,PET,Cat,2025-05-21,2026-08-06,Active,91.34,48695.58,EUR,Phone,1
P-2023-002480,100142,HOME,HomeBasic,2023-08-25,2024-11-19,Expired,358.96,28466.05,EUR,Agent,1
P-2023-002481,100735,HOME,HomePlus,2023-10-05,2024-09-30,Expired,537.85,4595.82,EUR,Online,1
P-2023-002482,100106,LIABILITY,Personal,2023-07-16,2024-08-06,Expired,224.19,6159.35,EUR,Phone,1
P-2024-002483,100548,LIABILITY,Personal,2024-05-27,2025-08-08,Active,152.8,37567.04,EUR,Phone,1
P-2025-002484,100487,LIABILITY,Personal,2025-01-05,2026-03-02,Active,97.37,16616.43,EUR,Broker,1
P-2023-002485,100984,HOME,HomeBasic,2023-12-27,2024-11-27,Expired,784.81,17954.12,EUR,Broker,1
P-2023-002486,100655,AUTO,MTPL,2023-08-11,2024-05-30,Expired,340.37,1732.94,EUR,Broker,1
P-2024-002487,100896,PET,Dog,2024-05-17,2025-03-31,Expired,100.55,23952.07,EUR,Agent,1
P-2025-002488,100317,AUTO,MTPL,2025-03-05,2026-02-01,Active,227.88,4082.01,EUR,Bank,1
P-2024-002489,100691,PET,Cat,2024-05-23,2025-02-08,Expired,77.22,25250.67,EUR,Online,1
P-2024-002490,100322,LIABILITY,Personal,2024-01-10,2024-10-13,Expired,93.12,23986.05,EUR,Phone,1
P-2024-002491,100076,PET,Cat,2024-08-21,2025-05-13,Expired,45.75,18679.53,EUR,Bank,1
P-2025-002492,100757,TRAVEL,World,2025-03-21,2026-06-24,Active,97.9,22577.6,EUR,Online,1
P-2023-002493,100784,LIABILITY,Personal,2023-11-29,2024-11-26,Expired,131.48,38929.02,EUR,Broker,1
P-2024-002494,100204,TRAVEL,Europe,2024-11-10,2025-07-04,Active,41.33,32611.72,EUR,Phone,1
P-2024-002495,100797,PET,Cat,2024-01-25,2024-10-08,Expired,55.23,30311.5,EUR,Agent,1
P-2024-002496,100653,LIABILITY,Personal,2024-06-24,2025-10-10,Active,173.77,17437.73,EUR,Broker,1
P-2024-002497,100498,AUTO,CASCO,2024-12-25,2026-08-01,Active,513.49,28766.71,EUR,Online,1
P-2025-002498,100791,PET,Dog,2025-05-19,2026-08-02,Active,104.91,48449.63,EUR,Broker,1
P-2023-002499,100776,PET,Cat,2023-10-06,2024-08-25,Expired,116.33,20947.51,EUR,Agent,1
P-2024-002500,100885,HOME,HomePlus,2024-07-14,2025-04-15,Expired,628.1,20684.08,EUR,Phone,1
P-2024-002501,100151,HOME,HomeBasic,2024-04-27,2025-04-05,Expired,416.58,23946.14,EUR,Online,1
P-2024-002502,100360,AUTO,CASCO,2024-01-30,2024-10-23,Expired,290.82,18040.49,EUR,Phone,1
P-2023-002503,100930,AUTO,CASCO,2023-02-22,2024-03-16,Expired,456.76,21164.07,EUR,Online,1
P-2023-002504,100877,PET,Cat,2023-03-10,2024-04-16,Expired,100.9,35269.18,EUR,Online,1
P-2023-002505,100750,TRAVEL,Europe,2023-02-17,2023-10-24,Expired,17.75,49291.48,EUR,Bank,1
P-2025-002506,100479,LIABILITY,Personal,2025-01-31,2026-01-25,Active,176.84,9799.48,EUR,Broker,1
P-2023-002507,100981,PET,Dog,2023-03-01,2024-02-24,Expired,78.8,21528.1,EUR,Online,1
P-2023-002508,100213,AUTO,MTPL,2023-10-02,2025-01-06,Expired,168.53,7599.07,EUR,Broker,1
P-2023-002509,100440,AUTO,CASCO,2023-07-05,2024-07-24,Expired,724.46,24752.33,EUR,Agent,1
P-2024-002510,100519,PET,Dog,2024-05-03,2025-04-02,Expired,90.02,21354.28,EUR,Agent,1
P-2023-002511,100407,LIABILITY,Personal,2023-10-29,2024-09-26,Expired,164.78,14315.19,EUR,Phone,1
P-2024-002512,100570,AUTO,CASCO,2024-05-06,2025-06-08,Expired,97.54,9897.3,EUR,Broker,1
P-2025-002513,100669,LIABILITY,Personal,2025-03-13,2026-08-27,Active,191.73,20150.84,EUR,Agent,1
P-2023-002514,100970,PET,Cat,2023-04-06,2024-07-20,Expired,136.9,27260.86,EUR,Agent,1
P-2024-002515,100492,HOME,HomeBasic,2024-02-19,2025-04-30,Expired,183.16,34286.46,EUR,Agent,1
P-2023-002516,100332,HOME,HomePlus,2023-03-11,2024-03-01,Expired,923.54,26290.1,EUR,Online,1
P-2025-002517,100189,LIABILITY,Personal,2025-02-24,2025-10-28,Active,295.63,10414.34,EUR,Bank,1
P-2024-002518,100718,HOME,HomeBasic,2024-04-28,2025-06-20,Expired,257.06,30529.01,EUR,Online,1
P-2023-002519,100127,LIABILITY,Personal,2023-07-02,2024-08-21,Expired,151.66,16377.12,EUR,Online,1
P-2025-002520,100347,PET,Dog,2025-05-29,2026-07-13,Active,238.23,38652.12,EUR,Bank,1
P-2023-002521,100289,AUTO,MTPL,2023-05-21,2024-08-07,Expired,163.79,47571.65,EUR,Broker,1
P-2024-002522,100404,AUTO,MTPL,2024-05-08,2025-06-01,Expired,298.92,41295.81,EUR,Phone,1
P-2023-002523,100670,AUTO,MTPL,2023-01-17,2024-02-04,Expired,180.7,6654.12,EUR,Broker,1
P-2023-002524,100959,TRAVEL,World,2023-05-07,2024-04-14,Expired,155.73,41969.53,EUR,Broker,1
P-2023-002525,100271,TRAVEL,Europe,2023-07-26,2024-07-26,Expired,26.39,24728.4,EUR,Online,1
P-2024-002526,100171,AUTO,CASCO,2024-03-21,2025-04-28,Expired,488.21,17180.55,EUR,Broker,1
P-2025-002527,100630,TRAVEL,Europe,2025-05-27,2026-06-06,Active,18.75,8148.57,EUR,Online,1
P-2023-002528,100847,PET,Dog,2023-10-20,2024-11-15,Expired,90.24,11250.12,EUR,Online,1
P-2024-002529,100764,HOME,HomeBasic,2024-04-03,2025-02-13,Expired,488.06,2798.69,EUR,Online,1
P-2023-002530,100313,PET,Cat,2023-05-24,2024-10-02,Expired,100.5,6724.9,EUR,Bank,1
P-2024-002531,100214,TRAVEL,World,2024-06-25,2025-05-18,Expired,60.71,36118.97,EUR,Phone,1
P-2023-002532,100343,PET,Dog,2023-02-27,2024-05-02,Expired,103.54,15987.05,EUR,Phone,1
P-2025-002533,100405,PET,Dog,2025-04-15,2026-07-22,Active,83.83,10348.82,EUR,Phone,1
P-2024-002534,100326,HOME,HomePlus,2024-06-22,2025-07-26,Active,715.88,31614.99,EUR,Online,1
P-2025-002535,100589,HOME,HomePlus,2025-02-21,2026-01-24,Active,382.54,10978.78,EUR,Phone,1
P-2025-002536,100223,TRAVEL,Europe,2025-03-08,2026-04-01,Active,17.67,29633.22,EUR,Broker,1
P-2024-002537,100584,TRAVEL,Europe,2024-12-27,2026-03-10,Active,35.23,25794.26,EUR,Online,1
P-2025-002538,100061,AUTO,MTPL,2025-03-14,2026-01-18,Active,90.58,40575.44,EUR,Broker,1
P-2024-002539,100453,PET,Dog,2024-12-26,2025-11-02,Active,94.8,27974.13,EUR,Phone,1
P-2025-002540,100988,TRAVEL,World,2025-05-25,2026-03-21,Active,57.07,47893.34,EUR,Bank,1
P-2024-002541,100983,LIABILITY,Personal,2024-05-15,2025-08-25,Active,89.1,5688.62,EUR,Agent,1
P-2023-002542,100249,TRAVEL,Europe,2023-09-04,2025-01-03,Expired,14.84,14443.02,EUR,Bank,1
P-2024-002543,100179,PET,Cat,2024-06-07,2025-08-05,Active,253.57,46605.56,EUR,Agent,1
P-2024-002544,100605,HOME,HomePlus,2024-04-20,2025-01-24,Expired,628.06,48244.64,EUR,Broker,1
P-2023-002545,100520,PET,Dog,2023-02-03,2024-03-15,Expired,217.89,1904.83,EUR,Bank,1
P-2024-002546,100135,LIABILITY,Personal,2024-11-06,2025-07-06,Active,189.77,6039.6,EUR,Bank,1
P-2024-002547,100849,PET,Dog,2024-01-28,2025-02-15,Expired,143.04,40489.38,EUR,Online,1
P-2025-002548,100873,LIABILITY,Personal,2025-01-19,2026-03-14,Active,149.4,46102.64,EUR,Bank,1
P-2023-002549,100125,TRAVEL,Europe,2023-12-30,2024-10-04,Expired,34.83,49578.69,EUR,Phone,1
P-2024-002550,100050,AUTO,CASCO,2024-10-23,2025-10-01,Active,103.0,43758.0,EUR,Online,1
P-2023-002551,100442,LIABILITY,Personal,2023-02-14,2024-06-27,Expired,156.21,26316.07,EUR,Broker,1
P-2024-002552,100079,LIABILITY,Personal,2024-04-11,2025-04-09,Expired,374.11,14468.7,EUR,Phone,1
P-2023-002553,100656,LIABILITY,Personal,2023-08-05,2024-10-07,Expired,168.69,18304.57,EUR,Broker,1
P-2023-002554,100140,TRAVEL,Europe,2023-05-21,2024-10-25,Expired,40.71,24742.39,EUR,Online,1
P-2024-002555,100051,HOME,HomePlus,2024-12-13,2026-04-27,Active,155.6,41954.51,EUR,Bank,1
P-2023-002556,100045,HOME,HomePlus,2023-01-02,2024-02-14,Expired,929.51,37063.83,EUR,Broker,1
P-2024-002557,100435,HOME,HomeBasic,2024-04-13,2024-12-02,Expired,1015.92,38967.64,EUR,Online,1
P-2024-002558,100853,AUTO,MTPL,2024-01-02,2025-01-06,Expired,310.93,27313.36,EUR,Broker,1
P-2024-002559,100888,PET,Dog,2024-01-16,2024-07-07,Expired,75.49,31848.8,EUR,Broker,1
P-2023-002560,100278,LIABILITY,Personal,2023-01-08,2024-01-23,Expired,98.77,12041.51,EUR,Bank,1
P-2023-002561,100200,HOME,HomePlus,2023-06-05,2024-05-01,Expired,337.09,36797.44,EUR,Bank,1
P-2023-002562,100120,LIABILITY,Personal,2023-11-27,2025-01-05,Expired,105.75,39189.57,EUR,Bank,1
P-2024-002563,100923,PET,Cat,2024-01-13,2025-01-21,Expired,66.23,15224.58,EUR,Agent,1
P-2024-002564,100292,PET,Dog,2024-05-09,2025-04-05,Expired,70.38,34113.45,EUR,Broker,1
P-2024-002565,100117,PET,Cat,2024-03-15,2025-04-13,Expired,19.92,12719.66,EUR,Bank,1
P-2025-002566,100103,LIABILITY,Personal,2025-04-09,2026-06-19,Active,164.04,15385.7,EUR,Agent,1
P-2023-002567,100561,TRAVEL,World,2023-02-11,2024-02-12,Expired,50.04,17427.14,EUR,Broker,1
P-2024-002568,100955,LIABILITY,Personal,2024-01-01,2025-02-15,Expired,233.19,41362.99,EUR,Online,1
P-2025-002569,100061,TRAVEL,World,2025-02-17,2026-02-19,Active,34.55,34929.58,EUR,Agent,1
P-2023-002570,100887,LIABILITY,Personal,2023-05-01,2024-06-04,Expired,166.78,23088.99,EUR,Broker,1
P-2023-002571,100308,HOME,HomePlus,2023-10-20,2024-09-21,Expired,1064.78,35378.37,EUR,Agent,1
P-2024-002572,100477,HOME,HomePlus,2024-11-07,2026-01-15,Active,597.4,37119.12,EUR,Agent,1
P-2023-002573,100449,TRAVEL,World,2023-10-07,2024-06-24,Expired,42.83,18596.39,EUR,Bank,1
P-2024-002574,100051,HOME,HomePlus,2024-04-28,2025-03-05,Expired,310.63,34481.88,EUR,Bank,1
P-2024-002575,100572,PET,Dog,2024-02-10,2024-09-12,Expired,184.92,41941.42,EUR,Bank,1
P-2024-002576,100498,HOME,HomeBasic,2024-09-10,2025-06-14,Expired,725.88,44741.21,EUR,Phone,1
P-2023-002577,100370,AUTO,CASCO,2023-05-09,2024-05-09,Expired,668.54,34489.18,EUR,Online,1
P-2023-002578,100808,AUTO,CASCO,2023-01-19,2023-12-18,Expired,471.48,20138.14,EUR,Broker,1
P-2025-002579,100748,TRAVEL,Europe,2025-02-26,2026-03-31,Active,22.69,36866.42,EUR,Bank,1
P-2025-002580,100747,PET,Dog,2025-01-25,2026-02-08,Active,111.18,16488.98,EUR,Bank,1
P-2024-002581,100054,PET,Dog,2024-04-15,2024-12-18,Expired,86.72,21362.42,EUR,Bank,1
P-2024-002582,100760,TRAVEL,Europe,2024-11-30,2026-01-15,Active,25.72,21247.91,EUR,Phone,1
P-2024-002583,100841,TRAVEL,World,2024-06-04,2025-04-19,Expired,78.36,29381.84,EUR,Phone,1
P-2023-002584,100392,TRAVEL,Europe,2023-10-05,2024-10-03,Expired,46.62,5190.7,EUR,Bank,1
P-2023-002585,100838,LIABILITY,Personal,2023-05-05,2024-05-25,Expired,230.55,23926.73,EUR,Broker,1
P-2024-002586,100891,AUTO,CASCO,2024-02-05,2025-05-01,Expired,370.27,10220.41,EUR,Broker,1
P-2024-002587,100395,LIABILITY,Personal,2024-11-06,2025-07-18,Active,192.61,1378.78,EUR,Agent,1
P-2023-002588,100357,PET,Cat,2023-03-03,2024-01-01,Expired,83.84,18049.59,EUR,Agent,1
P-2024-002589,100000,PET,Cat,2024-07-24,2025-09-21,Active,62.34,40637.44,EUR,Agent,1
P-2024-002590,100687,LIABILITY,Personal,2024-01-27,2024-08-22,Expired,212.5,27998.77,EUR,Bank,1
P-2023-002591,100365,TRAVEL,World,2023-02-06,2024-03-03,Expired,26.25,37238.01,EUR,Phone,1
P-2024-002592,100796,TRAVEL,Europe,2024-03-31,2025-07-07,Active,23.38,13063.18,EUR,Online,1
P-2024-002593,100400,PET,Dog,2024-11-25,2026-03-26,Active,72.86,26135.96,EUR,Online,1
P-2023-002594,100215,TRAVEL,Europe,2023-06-23,2024-11-10,Expired,81.73,4218.36,EUR,Online,1
P-2024-002595,100982,AUTO,CASCO,2024-01-22,2024-08-17,Expired,395.11,46854.19,EUR,Broker,1
P-2023-002596,100213,AUTO,MTPL,2023-07-15,2024-05-07,Expired,126.2,27244.87,EUR,Broker,1
P-2024-002597,100668,PET,Cat,2024-03-02,2025-11-17,Active,93.92,17550.03,EUR,Online,1
P-2025-002598,100460,PET,Dog,2025-03-24,2026-05-23,Active,109.84,41840.13,EUR,Phone,1
P-2023-002599,100820,PET,Dog,2023-04-29,2024-08-23,Expired,76.25,24783.27,EUR,Online,1
P-2023-002600,100270,TRAVEL,Europe,2023-08-16,2024-10-07,Expired,38.94,46030.81,EUR,Phone,1
P-2025-002601,100196,AUTO,CASCO,2025-03-07,2025-10-01,Active,130.52,15730.96,EUR,Agent,1
P-2024-002602,100163,TRAVEL,World,2024-10-18,2025-10-11,Active,46.23,34001.0,EUR,Bank,1
P-2024-002603,100511,AUTO,MTPL,2024-02-04,2025-06-27,Expired,265.87,44563.06,EUR,Agent,1
P-2023-002604,100594,PET,Dog,2023-10-25,2024-12-13,Expired,149.26,12849.15,EUR,Phone,1
P-2025-002605,100651,TRAVEL,World,2025-03-09,2026-04-18,Active,70.47,6085.31,EUR,Phone,1
P-2024-002606,100168,HOME,HomeBasic,2024-08-04,2025-08-04,Active,226.19,43265.28,EUR,Phone,1
P-2024-002607,100160,PET,Dog,2024-11-09,2026-04-13,Active,54.79,49990.45,EUR,Online,1
P-2025-002608,100110,HOME,HomePlus,2025-02-18,2026-05-02,Active,892.21,17980.51,EUR,Agent,1
P-2023-002609,100795,LIABILITY,Personal,2023-10-09,2025-03-07,Expired,488.91,11056.46,EUR,Online,1
P-2024-002610,100933,TRAVEL,Europe,2024-09-24,2025-08-17,Active,20.98,23307.95,EUR,Broker,1
P-2023-002611,100693,AUTO,CASCO,2023-07-21,2024-06-24,Expired,829.12,39873.9,EUR,Online,1
P-2024-002612,100228,TRAVEL,World,2024-05-09,2025-05-22,Expired,97.46,29586.1,EUR,Agent,1
P-2023-002613,100642,HOME,HomeBasic,2023-01-29,2023-09-17,Expired,482.99,20532.82,EUR,Online,1
P-2024-002614,100677,HOME,HomeBasic,2024-03-23,2024-12-14,Expired,340.37,43263.47,EUR,Phone,1
P-2024-002615,100015,PET,Cat,2024-05-25,2025-03-12,Expired,94.05,10093.43,EUR,Phone,1
P-2025-002616,100077,PET,Cat,2025-05-16,2025-12-18,Active,101.66,33883.42,EUR,Agent,1
P-2024-002617,100448,TRAVEL,World,2024-05-11,2025-08-17,Active,57.3,42588.87,EUR,Online,1
P-2024-002618,100538,PET,Dog,2024-12-18,2026-01-26,Active,152.95,45346.3,EUR,Bank,1
P-2024-002619,100749,HOME,HomeBasic,2024-08-28,2025-11-05,Active,311.06,5102.48,EUR,Online,1
P-2023-002620,100657,PET,Dog,2023-05-03,2024-05-11,Expired,68.14,16386.39,EUR,Bank,1
P-2023-002621,100041,LIABILITY,Personal,2023-05-10,2024-04-23,Expired,478.71,18948.85,EUR,Broker,1
P-2024-002622,100264,LIABILITY,Personal,2024-04-17,2025-09-15,Active,121.21,36660.03,EUR,Online,1
P-2024-002623,100073,TRAVEL,World,2024-12-27,2026-04-16,Active,74.73,19809.87,EUR,Agent,1
P-2024-002624,100919,HOME,HomeBasic,2024-06-30,2025-08-21,Active,255.77,4228.47,EUR,Phone,1
P-2023-002625,100577,PET,Cat,2023-02-06,2023-08-07,Expired,65.98,25287.41,EUR,Online,1
P-2023-002626,100566,LIABILITY,Personal,2023-12-31,2025-02-27,Expired,484.03,3562.98,EUR,Bank,1
P-2024-002627,100674,LIABILITY,Personal,2024-08-10,2026-01-07,Active,166.12,7861.92,EUR,Phone,1
P-2024-002628,100578,AUTO,MTPL,2024-09-06,2025-12-12,Active,75.07,10457.59,EUR,Broker,1
P-2024-002629,100855,HOME,HomeBasic,2024-03-25,2024-12-24,Expired,457.15,47312.91,EUR,Broker,1
P-2025-002630,100195,HOME,HomePlus,2025-05-04,2026-02-19,Active,592.88,34432.97,EUR,Bank,1
P-2024-002631,100493,TRAVEL,Europe,2024-10-11,2025-10-14,Active,47.93,3117.93,EUR,Phone,1
P-2024-002632,100087,TRAVEL,World,2024-07-18,2025-08-03,Active,98.1,43505.1,EUR,Agent,1
P-2023-002633,100467,TRAVEL,World,2023-12-16,2024-11-15,Expired,47.0,5907.02,EUR,Bank,1
P-2024-002634,100175,PET,Cat,2024-03-20,2025-03-06,Expired,58.88,28925.28,EUR,Bank,1
P-2024-002635,100017,HOME,HomeBasic,2024-09-13,2025-11-08,Active,225.33,23393.11,EUR,Online,1
P-2024-002636,100765,AUTO,CASCO,2024-12-21,2025-09-10,Active,371.84,46857.92,EUR,Broker,1
P-2024-002637,100907,AUTO,CASCO,2024-10-11,2026-04-01,Active,528.22,2307.96,EUR,Bank,1
P-2023-002638,100666,PET,Dog,2023-02-15,2024-03-21,Expired,83.84,12060.81,EUR,Phone,1
P-2025-002639,100284,HOME,HomeBasic,2025-02-20,2026-02-07,Active,285.41,29567.32,EUR,Agent,1
P-2023-002640,100901,LIABILITY,Personal,2023-02-05,2023-11-29,Expired,173.78,24762.01,EUR,Online,1
P-2023-002641,100875,LIABILITY,Personal,2023-09-16,2024-10-30,Expired,281.44,44825.1,EUR,Phone,1
P-2024-002642,100884,PET,Dog,2024-07-29,2025-05-04,Expired,80.36,21012.13,EUR,Agent,1
P-2025-002643,100202,LIABILITY,Personal,2025-05-07,2026-12-12,Active,207.59,10373.37,EUR,Phone,1
P-2024-002644,100368,HOME,HomeBasic,2024-12-12,2026-01-21,Active,420.26,11148.56,EUR,Online,1
P-2025-002645,100160,HOME,HomeBasic,2025-01-03,2025-09-11,Active,269.11,49258.43,EUR,Broker,1
P-2024-002646,100397,TRAVEL,Europe,2024-03-31,2025-03-22,Expired,38.44,32900.63,EUR,Agent,1
P-2024-002647,100053,AUTO,MTPL,2024-12-17,2026-02-26,Active,142.22,35822.7,EUR,Bank,1
P-2024-002648,100363,HOME,HomePlus,2024-01-11,2025-01-31,Expired,465.17,12111.15,EUR,Broker,1
P-2024-002649,100011,PET,Dog,2024-05-29,2025-06-28,Expired,76.8,42689.49,EUR,Broker,1
P-2023-002650,100764,HOME,HomePlus,2023-04-19,2024-04-19,Expired,303.73,34347.19,EUR,Agent,1
P-2025-002651,100896,AUTO,CASCO,2025-03-18,2025-11-08,Active,143.23,48426.49,EUR,Bank,1
P-2024-002652,100364,PET,Dog,2024-10-09,2026-01-31,Active,35.84,23018.93,EUR,Online,1
P-2025-002653,100961,LIABILITY,Personal,2025-04-09,2026-04-02,Active,112.0,37800.17,EUR,Agent,1
P-2023-002654,100498,PET,Cat,2023-04-03,2024-05-03,Expired,52.95,39519.66,EUR,Online,1
P-2024-002655,100888,PET,Dog,2024-07-18,2025-07-17,Active,103.86,40455.84,EUR,Bank,1
P-2024-002656,100639,LIABILITY,Personal,2024-10-27,2025-10-28,Active,184.36,17011.05,EUR,Agent,1
P-2024-002657,100303,AUTO,MTPL,2024-02-12,2025-03-14,Expired,401.93,28421.13,EUR,Phone,1
P-2024-002658,100536,AUTO,MTPL,2024-07-23,2025-09-07,Active,139.15,26179.01,EUR,Bank,1
P-2024-002659,100744,TRAVEL,Europe,2024-01-13,2025-02-21,Expired,24.52,36220.18,EUR,Bank,1
P-2023-002660,100386,HOME,HomePlus,2023-05-31,2024-03-04,Expired,410.28,13178.92,EUR,Online,1
P-2025-002661,100600,AUTO,CASCO,2025-02-02,2026-02-15,Active,608.93,18251.75,EUR,Broker,1
P-2024-002662,100598,TRAVEL,World,2024-04-03,2025-10-11,Active,83.91,26569.55,EUR,Bank,1
P-2024-002663,100358,TRAVEL,World,2024-02-05,2024-09-30,Expired,47.26,8709.55,EUR,Phone,1
P-2023-002664,100360,TRAVEL,Europe,2023-08-06,2024-10-01,Expired,46.97,7565.94,EUR,Broker,1
P-2023-002665,100856,LIABILITY,Personal,2023-02-10,2024-04-10,Expired,153.53,14870.75,EUR,Broker,1
P-2024-002666,100141,TRAVEL,World,2024-03-28,2025-07-07,Active,63.87,5782.89,EUR,Online,1
P-2025-002667,100803,HOME,HomePlus,2025-01-08,2026-03-14,Active,469.12,32312.59,EUR,Bank,1
P-2023-002668,100712,TRAVEL,Europe,2023-07-19,2024-06-11,Expired,20.41,41665.98,EUR,Broker,1
P-2024-002669,100466,LIABILITY,Personal,2024-08-19,2025-11-02,Active,57.13,28118.8,EUR,Online,1
P-2023-002670,100787,HOME,HomeBasic,2023-11-25,2024-08-30,Expired,379.07,23432.87,EUR,Phone,1
P-2023-002671,100041,TRAVEL,Europe,2023-01-19,2024-05-22,Expired,26.71,45691.32,EUR,Online,1
P-2025-002672,100526,TRAVEL,World,2025-01-10,2025-12-07,Active,48.98,40592.72,EUR,Phone,1
P-2023-002673,100857,HOME,HomePlus,2023-08-31,2024-08-17,Expired,723.83,8443.4,EUR,Phone,1
P-2025-002674,100354,LIABILITY,Personal,2025-03-23,2025-11-16,Active,187.84,38134.47,EUR,Online,1
P-2023-002675,100180,PET,Cat,2023-09-20,2024-09-23,Expired,94.82,18770.31,EUR,Phone,1
P-2025-002676,100433,PET,Dog,2025-01-21,2026-03-11,Active,158.07,33778.63,EUR,Bank,1
P-2024-002677,100573,AUTO,MTPL,2024-06-15,2025-09-12,Active,237.15,46887.36,EUR,Broker,1
P-2023-002678,100792,TRAVEL,Europe,2023-12-15,2024-09-24,Expired,24.6,31212.8,EUR,Broker,1
P-2023-002679,100155,TRAVEL,Europe,2023-11-02,2024-09-25,Expired,63.62,20400.34,EUR,Online,1
P-2023-002680,100213,PET,Cat,2023-01-19,2024-05-15,Expired,67.31,19383.64,EUR,Phone,1
