offer_id,customer_id,product_code,product_variant,offer_datetime,premium_offered,sales_source,sum_insured,coverage_hash
O-2025-0001596,100084,TRAVEL,World,2025-03-25 06:04:38.000000,67.96,Web,7062.4,e3c02ca676cf7436cf4e7c9527098b0b
O-2025-0007714-D01,100045,HOME,HomeBasic,2025-03-25 08:44:22.015163,1673.01,Agent,1487.72,53affb2e5d29df6cbdc4ca3a0f74a0dc
O-2025-0000183,100789,AUTO,CASCO,2025-03-25 09:36:11.000000,133.48,Web,4654.16,9cde1f45f21c7cf1c113945029e36854
O-2025-0006214,100727,PET,Cat,2025-03-25 09:55:55.000000,89.16,Agent,24369.66,262352246caceb24380e4aaf5d17f8ff
O-2025-0006214-D01,100727,PET,Cat,2025-03-25 11:49:42.888756,92.6,Agent,24369.66,262352246caceb24380e4aaf5d17f8ff
O-2025-0006468,100485,PET,Dog,2025-03-25 13:15:54.000000,48.08,Web,4555.88,4a44fffb2626e44160f115987539c9ce
O-2025-0003939,100444,LIABILITY,Personal,2025-03-25 13:51:40.000000,115.66,Web,46593.65,4a131b56439d8b826be7c0aff00da22c
O-2025-0004634,100674,AUTO,CASCO,2025-03-25 13:53:53.000000,184.68,Agent,47005.7,3a0be193dffa154647721377ac52dd6b
O-2025-0006468-D01,100485,PET,Dog,2025-03-25 16:58:52.656855,46.02,Web,4555.88,4a44fffb2626e44160f115987539c9ce
O-2025-0005034,100318,HOME,HomePlus,2025-03-25 17:09:07.000000,633.24,Web,31161.79,e0cbe32c98056d84f85d46f8afeadc9b
O-2025-0005784-D01,100780,LIABILITY,Personal,2025-03-25 18:25:46.988288,271.27,Phone,37656.89,88c1d2c4699e743b9b7629a194e42a76
O-2025-0002372,100218,HOME,HomeBasic,2025-03-25 19:28:51.000000,417.05,Web,45812.7,d00e926a024ac5dc970b58b18b8bf123
O-2025-0001618,100872,TRAVEL,World,2025-03-25 22:50:19.000000,19.88,Phone,34876.31,8f09c55f11a0654dcb120b580165bab8
O-2025-0007772,100893,AUTO,CASCO,2025-03-25 23:22:41.000000,145.84,Phone,8199.41,46872969d7cde692c5c333f4de4a377e
O-2025-0003421,100872,PET,Cat,2025-03-26 00:30:15.000000,100.62,Agent,1131.76,13c3454763a6a7d28561e881916250f2
O-2025-0002064,100829,LIABILITY,Personal,2025-03-26 04:06:05.000000,190.64,Agent,3833.94,fa6e1e3e93903feb37ae192675352f67
O-2025-0007224,100581,AUTO,CASCO,2025-03-26 04:47:43.000000,418.37,Phone,27563.85,58606d9485d1fa72246709ff176f9c69
O-2025-0006310,100754,AUTO,CASCO,2025-03-26 04:56:41.000000,233.64,Web,28721.91,2f71c6db467d218e5c1b7882eca9767c
O-2025-0002108,100369,PET,Cat,2025-03-26 06:47:24.000000,117.53,Phone,17890.14,2ccae5d122bc38d5af5e79a12f94d914
O-2025-0005651,100444,AUTO,CASCO,2025-03-26 08:17:35.000000,238.29,Web,37846.02,6e1ca03e966d3999eeca63d777448b50
O-2025-0005539,100243,PET,Cat,2025-03-26 09:15:15.000000,74.65,Web,1159.87,5287929fa6262a3929089b2592fbb1c5
O-2025-0007224-D01,100581,AUTO,CASCO,2025-03-26 09:19:34.195147,403.06,Phone,27563.85,58606d9485d1fa72246709ff176f9c69
O-2025-0001618-D01,100872,TRAVEL,World,2025-03-26 10:11:47.357070,18.99,Phone,34876.31,8f09c55f11a0654dcb120b580165bab8
O-2025-0002064-D01,100829,LIABILITY,Personal,2025-03-26 10:20:31.163906,192.34,Agent,3833.94,fa6e1e3e93903feb37ae192675352f67
O-2025-0007714-D01,100045,HOME,HomeBasic,2025-03-26 10:23:48.477997,1679.22,Agent,1487.72,53affb2e5d29df6cbdc4ca3a0f74a0dc
O-2025-0004400,100274,LIABILITY,Personal,2025-03-26 10:24:52.000000,220.98,Agent,19559.87,9be7718c3e3be3388caffb2c24df5a38
O-2025-0004463,100823,HOME,HomeBasic,2025-03-26 10:52:08.000000,320.81,Web,7995.42,d1f2c7a9599d6006688a4827790ca2e7
O-2025-0003050,100857,TRAVEL,World,2025-03-26 11:12:22.000000,43.88,Phone,18795.49,ff47638162e18d5330298b4e8eb3eeb8
O-2025-0005731,100933,AUTO,CASCO,2025-03-26 11:32:43.000000,288.32,Web,23866.76,152064fc31a6617bb379efbf75f81f9d
O-2025-0004961,100582,LIABILITY,Personal,2025-03-26 12:05:17.000000,131.55,Agent,1200.77,b47d4c2d32137765f85d94e912c92a7e
O-2025-0006921,100786,LIABILITY,Personal,2025-03-26 12:10:55.000000,173.59,Phone,36948.75,e4dbca4d1fcf6b69cfad674e861368bb
O-2025-0004463-D01,100823,HOME,HomeBasic,2025-03-26 13:02:20.334121,307.73,Web,7995.42,d1f2c7a9599d6006688a4827790ca2e7
O-2025-0002108-D01,100369,PET,Cat,2025-03-26 14:17:04.479128,122.41,Phone,17890.14,2ccae5d122bc38d5af5e79a12f94d914
O-2025-0002100,100761,HOME,HomePlus,2025-03-26 14:40:12.000000,308.65,Agent,34920.28,74e9451663f04cd18c46987f9b234b2b
O-2025-0005651-D01,100444,AUTO,CASCO,2025-03-26 15:21:23.718472,236.05,Web,37846.02,6e1ca03e966d3999eeca63d777448b50
O-2025-0000878,100069,PET,Cat,2025-03-26 16:49:25.000000,109.4,Web,26268.46,447a847c1e65e61937e308db8d26ce6e
O-2025-0002352,100657,AUTO,MTPL,2025-03-26 16:53:18.000000,308.01,Web,32561.1,f64bd7bc2ae8dcd564737e70807e9b3f
O-2025-0004585-D01,100016,TRAVEL,World,2025-03-26 17:26:08.296885,25.27,Agent,42903.35,7dac8bcce19d2dad6ba5b8531337474e
O-2025-0006712-D01,100495,HOME,HomeBasic,2025-03-26 17:29:05.999429,328.67,Agent,39174.94,033b9f5ac2379f35502279d347fdad17
O-2025-0004961-D01,100582,LIABILITY,Personal,2025-03-26 18:19:57.226559,132.05,Agent,1200.77,b47d4c2d32137765f85d94e912c92a7e
O-2025-0007785-D01,100916,PET,Dog,2025-03-26 18:30:31.517553,105.76,Web,38239.05,ecfe024b3155309bb3baded1eb80ae69
O-2025-0004700,100750,AUTO,MTPL,2025-03-26 18:32:34.000000,348.89,Web,3620.64,25f6e03aaa7f6ca3a7181f7139a200fb
O-2025-0004843,100763,TRAVEL,World,2025-03-26 19:27:45.000000,64.28,Agent,4932.75,6158cda2aefbe011a66fd31411cbe232
O-2025-0007450-D01,100146,LIABILITY,Personal,2025-03-26 20:00:54.394281,348.41,Phone,15772.74,306fbbb3fddd38dd715e9fe91680c0ce
O-2025-0003892,100440,PET,Dog,2025-03-26 21:04:34.000000,53.58,Web,40985.23,586b73d47562c9d36f58e5cf60dabca6
O-2025-0001993-D01,100691,PET,Cat,2025-03-26 22:36:35.830513,175.77,Web,20191.99,fd3767a4b36ec6c2a9e9c66cc2252905
O-2025-0001587-D01,100446,HOME,HomePlus,2025-03-26 22:56:38.942381,355.89,Phone,23806.94,ec62b0b2a1d97b711bb3ce3827da90d2
O-2025-0006921-D01,100786,LIABILITY,Personal,2025-03-26 23:00:35.983572,166.1,Phone,36948.75,e4dbca4d1fcf6b69cfad674e861368bb
O-2025-0005626,100217,LIABILITY,Personal,2025-03-26 23:48:15.000000,67.0,Phone,46636.58,793e37e15cfb07fe6bd5ea856c512a34
O-2025-0003092-D01,100143,HOME,HomeBasic,2025-03-27 01:28:57.155716,512.25,Phone,8287.01,d755c6c2798a232dc9e5be831a043aa1
O-2025-0000608,100387,TRAVEL,World,2025-03-27 01:42:43.000000,38.91,Web,17133.72,0f15705e756c800ed871fbcf37d5ea07
O-2025-0005387,100214,HOME,HomePlus,2025-03-27 01:52:13.000000,323.86,Phone,33942.49,7c9c9eaf52d86a9a751995c8cd68d24c
O-2025-0007950,100961,TRAVEL,World,2025-03-27 02:07:23.000000,40.99,Web,10105.15,92c339608c30892ba03c14b6c67c189f
O-2025-0002352-D01,100657,AUTO,MTPL,2025-03-27 02:50:47.187842,309.54,Web,32561.1,f64bd7bc2ae8dcd564737e70807e9b3f
O-2025-0003274,100144,LIABILITY,Personal,2025-03-27 03:04:02.000000,105.69,Phone,29976.54,1a3d11d7d46e57e207fb9eec249b1ee1
O-2025-0007444,100764,PET,Dog,2025-03-27 04:48:39.000000,119.87,Phone,29081.77,c2b8c428b31139d9f029273381b1dc8b
O-2025-0006921-D01,100786,LIABILITY,Personal,2025-03-27 10:04:53.700646,181.9,Phone,36948.75,e4dbca4d1fcf6b69cfad674e861368bb
O-2025-0002816,100830,LIABILITY,Personal,2025-03-27 11:11:07.000000,170.12,Phone,1593.55,372ff97de822be555a95eefc2454a405
O-2025-0004618,100443,AUTO,CASCO,2025-03-27 12:22:20.000000,250.03,Web,17167.5,6159aeb40722f9c6f550a83b4972be85
O-2025-0000258,100391,HOME,HomeBasic,2025-03-27 23:09:14.000000,177.56,Phone,40968.8,43c094cc1db0822c7933a52d26dff388
O-2025-0004903-D01,100298,HOME,HomeBasic,2025-03-28 04:42:20.245814,353.81,Phone,36117.7,8b608375ac6ac8097783891dff6b0043
O-2025-0007940,100877,TRAVEL,World,2025-03-28 05:16:16.000000,80.77,Agent,31824.61,cb63999f6acd671423c38bec4e457124
O-2025-0000258-D01,100391,HOME,HomeBasic,2025-03-28 07:07:48.897633,170.35,Phone,40968.8,43c094cc1db0822c7933a52d26dff388
O-2025-0007940-D01,100877,TRAVEL,World,2025-03-28 08:08:38.433728,83.45,Agent,31824.61,cb63999f6acd671423c38bec4e457124
O-2025-0006066,100413,AUTO,MTPL,2025-03-28 09:27:54.000000,229.94,Web,14506.04,cacf78d73d3411cc729192a7ceb1bfee
O-2025-0003306,100331,PET,Cat,2025-03-28 09:39:38.000000,54.75,Web,22867.71,a831a07416ef2822bcb65923f36d15e8
O-2025-0005813,100873,AUTO,CASCO,2025-03-28 11:51:13.000000,450.14,Agent,19341.07,c76d3f3e760bcb6545b9864132185217
O-2025-0003905-D01,100033,HOME,HomeBasic,2025-03-28 12:59:31.123853,375.16,Phone,2200.66,e0705643cd6aace3b124466bd7cc4ca6
O-2025-0002738,100683,HOME,HomePlus,2025-03-28 13:04:19.000000,463.6,Phone,4451.9,8d597314d10b3c0ffa70a29dd4e7723c
O-2025-0003729,100781,TRAVEL,World,2025-03-28 15:27:51.000000,52.88,Phone,5533.94,ec5f2087535e5c4124b6201ff4842484
O-2025-0004114,100995,PET,Dog,2025-03-28 16:21:28.000000,74.26,Web,5288.44,aef02ed75cd97debc365401e06b65388
O-2025-0002207,100425,PET,Dog,2025-03-28 16:37:29.000000,95.19,Agent,36899.98,4fe8d66c2cc15ad62af79ba0629109ea
O-2025-0003228,100696,PET,Cat,2025-03-28 16:54:17.000000,75.98,Web,27939.15,c7e5bf087f2f26633e42cc6ef092bd72
O-2025-0002738-D01,100683,HOME,HomePlus,2025-03-28 17:17:11.529641,463.04,Phone,4451.9,8d597314d10b3c0ffa70a29dd4e7723c
O-2025-0004897,100665,AUTO,MTPL,2025-03-28 18:30:07.000000,294.92,Phone,41200.29,d0a032ace27bd978b007defe4c72853c
O-2025-0001005,100670,HOME,HomeBasic,2025-03-28 19:17:17.000000,377.03,Phone,7859.09,775fd42789afbb4945efc37443ccf2ba
O-2025-0001005-D01,100670,HOME,HomeBasic,2025-03-28 19:32:03.249078,378.23,Phone,7859.09,775fd42789afbb4945efc37443ccf2ba
O-2025-0005839,100513,AUTO,MTPL,2025-03-28 19:49:14.000000,367.46,Web,23592.69,8d95a034f613d7ca8e4764c4f0249c9b
O-2025-0003621,100159,LIABILITY,Personal,2025-03-28 21:13:49.000000,163.05,Web,9246.26,7418945d129cb74a3f77ebe65509142e
O-2025-0000826,100564,TRAVEL,Europe,2025-03-28 21:21:38.000000,24.88,Agent,20853.9,53245a92ee21fb8f05b59218ef60216b
O-2025-0001653,100267,PET,Cat,2025-03-28 21:30:40.000000,124.15,Phone,41957.8,b6d0b943d92fa17bb3854115ee9c6c03
O-2025-0007099,100718,AUTO,MTPL,2025-03-28 21:55:40.000000,217.49,Phone,34455.05,ec9d0174fb164518a0fe0fbe74a484c5
O-2025-0004897-D01,100665,AUTO,MTPL,2025-03-28 22:32:01.644829,296.44,Phone,41200.29,d0a032ace27bd978b007defe4c72853c
O-2025-0007601,100570,AUTO,MTPL,2025-03-29 00:19:27.000000,241.64,Web,20639.51,780fba335404448e554f76b5fd62a226
O-2025-0007823,100545,AUTO,MTPL,2025-03-29 03:11:27.000000,583.11,Agent,28829.82,3a070f5158dc844d9c190e57f0398736
O-2025-0005628,100531,PET,Cat,2025-03-29 06:31:48.000000,99.72,Phone,9941.82,566b6869fbc306316651d5bc73d3a1ea
O-2025-0007099-D01,100718,AUTO,MTPL,2025-03-29 08:33:58.753634,222.44,Phone,34455.05,ec9d0174fb164518a0fe0fbe74a484c5
O-2025-0007168,100857,AUTO,MTPL,2025-03-29 08:58:39.000000,363.56,Agent,17425.41,5eee0062f9d7e8651341e7858df48eaa
O-2025-0002374,100904,LIABILITY,Personal,2025-03-29 09:00:59.000000,133.8,Phone,3616.69,b57c4820ec9867356839029d94a64cf6
O-2025-0001027,100564,AUTO,CASCO,2025-03-29 09:52:44.000000,360.12,Phone,34343.16,33fa2c044aa7ed4656abcecc7bf62c52
O-2025-0003050-D01,100857,TRAVEL,World,2025-03-29 09:57:25.425896,44.49,Phone,18795.49,ff47638162e18d5330298b4e8eb3eeb8
O-2025-0002881,100563,AUTO,CASCO,2025-03-29 10:28:20.000000,173.14,Agent,15100.6,23976338c51102f64ab7a5515d3b42c0
O-2025-0000718,100128,LIABILITY,Personal,2025-03-29 12:20:43.000000,106.34,Agent,6557.47,df99342684f1f20b4b179b08f745a508
O-2025-0007601-D01,100570,AUTO,MTPL,2025-03-29 12:51:05.381363,250.95,Web,20639.51,780fba335404448e554f76b5fd62a226
O-2025-0005943,100093,HOME,HomeBasic,2025-03-29 13:24:02.000000,608.04,Agent,21211.62,b8dc35cdb4f2594e7ac4f93ee5afa05c
O-2025-0003668,100551,TRAVEL,World,2025-03-29 16:49:00.000000,36.73,Agent,25158.98,70131271d7a116d336f046ac2d42f03c
O-2025-0001686,100508,AUTO,CASCO,2025-03-29 19:03:41.000000,131.6,Web,3251.37,2eeaca3a94977c26426b052ebd91d5ae
O-2025-0004340,100331,LIABILITY,Personal,2025-03-29 19:20:51.000000,201.28,Phone,29311.22,b8d9f438c9f0305689dd75bacd122125
O-2025-0005628-D01,100531,PET,Cat,2025-03-29 19:24:10.844254,104.16,Phone,9941.82,566b6869fbc306316651d5bc73d3a1ea
O-2025-0001196,100708,LIABILITY,Personal,2025-03-29 20:16:04.000000,169.35,Web,9515.19,c8b30b1f569005b273d751232e816530
O-2025-0000219,100375,LIABILITY,Personal,2025-03-30 05:07:07.000000,140.5,Web,8484.82,3a6203495e8745e5b87dffe2e9cf2beb
O-2025-0005240,100563,LIABILITY,Personal,2025-03-30 05:14:13.000000,241.76,Phone,31995.41,9fadccc02b016b270375536c9de43b41
O-2025-0001756,100086,HOME,HomePlus,2025-03-30 07:35:34.000000,386.98,Phone,17189.42,d3ad69c922f5738d4537286d94996d0e
O-2025-0003051,100452,TRAVEL,World,2025-03-30 10:35:59.000000,93.35,Web,32562.34,1ea8c0108a19ac8526142d27b5c85c24
O-2025-0000102,100556,AUTO,CASCO,2025-03-30 10:41:07.000000,165.04,Web,22523.37,41bab0b55d1c243a75a5c2c0d460e9da
O-2025-0000981,100747,HOME,HomePlus,2025-03-30 11:04:35.000000,378.38,Web,14206.29,99be76ff738ba53f63efc33527f93efc
O-2025-0002664,100640,TRAVEL,Europe,2025-03-30 12:10:26.000000,40.9,Web,48073.44,a7f93d2a812c9521ead646393f94597d
O-2025-0007254,100586,AUTO,CASCO,2025-03-30 12:40:04.000000,384.09,Phone,4513.67,bd891145b854c14525ee57fcd62ce210
O-2025-0003810,100084,LIABILITY,Personal,2025-03-30 14:11:19.000000,294.4,Phone,27184.14,983221573bbf169e695ea1798816ebbe
O-2025-0005476,100673,PET,Cat,2025-03-30 15:07:52.000000,114.72,Phone,42296.44,a6b7435c848e498543877ef1406deacf
O-2025-0003033,100061,PET,Dog,2025-03-30 18:04:54.000000,89.13,Web,15601.71,97992cd2fe29de6d36c411cdcf60f6a2
O-2025-0002199,100911,HOME,HomePlus,2025-03-30 18:20:07.000000,613.86,Agent,42021.04,11b3cb0cdeafca13086a54ea9646df49
O-2025-0004566,100433,PET,Dog,2025-03-30 19:11:06.000000,36.69,Phone,31380.16,0d3a38c0a9890d1e790803843d78cae6
O-2025-0004100,100214,LIABILITY,Personal,2025-03-31 02:08:27.000000,344.81,Phone,44160.8,7f71ee5a1124b9a470996d7321dff176
O-2025-0000243,100432,LIABILITY,Personal,2025-03-31 03:01:39.000000,122.13,Web,44486.33,2460a86eb31d58decc7573ba06d886e5
O-2025-0004277,100361,TRAVEL,Europe,2025-03-31 05:59:06.000000,88.9,Agent,35523.44,10cdc64ed1c5d9034ef38434370aaa26
O-2025-0003892-D01,100440,PET,Dog,2025-03-31 07:52:39.872810,54.63,Web,40985.23,586b73d47562c9d36f58e5cf60dabca6
O-2025-0002579,100303,LIABILITY,Personal,2025-03-31 10:19:44.000000,80.27,Web,31578.6,1e4d2c0ab46a1b22542cda0116449390
O-2025-0006009,100407,LIABILITY,Personal,2025-03-31 11:38:31.000000,94.76,Web,31155.75,aff36ae812037c55c1ee14126f8f9df6
O-2025-0007168-D01,100857,AUTO,MTPL,2025-03-31 11:51:42.073890,372.05,Agent,17425.41,5eee0062f9d7e8651341e7858df48eaa
O-2025-0001027-D01,100564,AUTO,CASCO,2025-03-31 12:05:08.246491,355.77,Phone,34343.16,33fa2c044aa7ed4656abcecc7bf62c52
O-2025-0002816-D01,100830,LIABILITY,Personal,2025-03-31 12:24:20.144042,166.65,Phone,1593.55,372ff97de822be555a95eefc2454a405
O-2025-0004594,100539,TRAVEL,Europe,2025-03-31 15:41:05.000000,63.22,Phone,24508.85,d4080b97356c232e45b81169d0531c5a
O-2025-0000170,100810,PET,Dog,2025-03-31 16:48:57.000000,69.95,Phone,18674.84,218fa604abf6b835144b77af8e25af3a
O-2025-0003729-D01,100781,TRAVEL,World,2025-03-31 20:17:17.075999,55.26,Phone,5533.94,ec5f2087535e5c4124b6201ff4842484
O-2025-0004012,100641,TRAVEL,Europe,2025-03-31 21:08:37.000000,121.96,Agent,27344.44,5fb94699d4652d5559eb4f45150ea4bc
O-2025-0004229,100381,LIABILITY,Personal,2025-03-31 22:03:32.000000,87.1,Web,6083.72,58713e9a19683c85c2cfe5f37e76e5f2
O-2025-0007253,100308,AUTO,MTPL,2025-03-31 22:49:44.000000,178.57,Agent,17676.41,1c6f7905c0b9505a5c236c51833fc194
O-2025-0003028,100258,LIABILITY,Personal,2025-03-31 23:18:39.000000,263.52,Agent,27623.52,b29ad5407ea30ed58436620d7834ab3d
O-2025-0004835,100611,AUTO,CASCO,2025-04-01 00:21:43.000000,82.9,Agent,24355.33,6740ccce2313c8c8d960603cf7a4149a
O-2025-0000913,100513,TRAVEL,Europe,2025-04-01 00:27:10.000000,125.72,Web,48007.48,4c4a674113bcd270ab1110b0c867271a
O-2025-0002400,100521,AUTO,CASCO,2025-04-01 03:03:57.000000,433.26,Phone,24621.06,09eb92b4994a5fa62f16deffd4d8760a
O-2025-0000386,100786,HOME,HomePlus,2025-04-01 04:17:39.000000,449.45,Agent,17398.23,d6a1c9433dfc97315a5ef3492e5f335c
O-2025-0001735,100792,TRAVEL,Europe,2025-04-01 06:32:52.000000,60.91,Agent,21347.48,506e05e050e57886dfb5f9c970298c0b
O-2025-0007796,100240,LIABILITY,Personal,2025-04-01 08:13:35.000000,381.37,Phone,7764.88,f65c76d33b448537b83eedf3fd7618f1
O-2025-0002816-D01,100830,LIABILITY,Personal,2025-04-01 08:45:39.970657,163.01,Phone,1593.55,372ff97de822be555a95eefc2454a405
O-2025-0001735-D01,100792,TRAVEL,Europe,2025-04-01 09:30:47.430922,63.84,Agent,21347.48,506e05e050e57886dfb5f9c970298c0b
O-2025-0001800,100658,HOME,HomeBasic,2025-04-01 09:35:44.000000,458.4,Web,27143.7,ab7bbe15c49f90305380ea5a044f723b
O-2025-0003542,100364,LIABILITY,Personal,2025-04-01 10:05:56.000000,182.06,Web,15944.77,8b0e40fbe02326d64cd412fbe4a68841
O-2025-0001807,100824,HOME,HomeBasic,2025-04-01 10:12:00.000000,1802.33,Phone,1952.8,5956f1f30e30c198361e4cdf67d2d1a3
O-2025-0004340-D01,100331,LIABILITY,Personal,2025-04-01 10:19:26.401576,207.6,Phone,29311.22,b8d9f438c9f0305689dd75bacd122125
O-2025-0006562-D01,100321,PET,Dog,2025-04-01 10:27:44.476968,152.26,Web,1550.8,0a738ee90b7e568c4dcf22397ed5193c
O-2025-0006818,100268,AUTO,MTPL,2025-04-01 10:46:45.000000,357.64,Web,32891.03,40cb0556c2afdb0a22fa2e14dc95c489
O-2025-0004148,100133,TRAVEL,World,2025-04-01 10:49:25.000000,31.62,Agent,35064.89,ad72bcc0219ffc743ffc34f996a9cdf5
O-2025-0001093,100063,AUTO,CASCO,2025-04-01 12:22:38.000000,572.86,Phone,36694.39,fbd0436659020044ed302561027ef9fa
O-2025-0000520,100714,TRAVEL,Europe,2025-04-01 13:59:11.000000,103.52,Web,47374.37,e5281ae2a2aa07f8484624c3554a453e
O-2025-0000457,100073,LIABILITY,Personal,2025-04-01 16:53:06.000000,195.57,Phone,12369.2,95bcc373ccf88f808b7bcb22abd7d1e5
O-2025-0004384,100915,AUTO,MTPL,2025-04-01 17:08:38.000000,234.96,Web,30514.33,b537f1d42622a90aa1630c8aaec325cb
O-2025-0006876,100580,PET,Cat,2025-04-01 18:06:01.000000,174.09,Agent,47406.1,81303c8cdc71808266e29c44372c75e0
O-2025-0003542-D01,100364,LIABILITY,Personal,2025-04-01 18:53:05.378672,178.25,Web,15944.77,8b0e40fbe02326d64cd412fbe4a68841
O-2025-0007966,100376,PET,Cat,2025-04-01 19:21:52.000000,156.8,Agent,7240.57,3fa2c25ca11a759e2f6b3ea3533d1838
O-2025-0006818-D01,100268,AUTO,MTPL,2025-04-01 21:28:40.012188,350.18,Web,32891.03,40cb0556c2afdb0a22fa2e14dc95c489
O-2025-0004375,100830,LIABILITY,Personal,2025-04-01 21:34:43.000000,219.57,Web,5476.09,ea04ad2bef381ac8131af6001f845026
O-2025-0005427,100950,PET,Dog,2025-04-01 22:11:08.000000,128.34,Web,6355.0,4af9eaa5e11a5a8fae6fea21dc0de6ab
O-2025-0004238,100095,HOME,HomeBasic,2025-04-01 22:50:01.000000,349.66,Phone,47292.1,ad556ca44c4e379fa0bc133e48d700e8
O-2025-0004375-D01,100830,LIABILITY,Personal,2025-04-01 23:51:46.470346,217.56,Web,5476.09,ea04ad2bef381ac8131af6001f845026
O-2025-0005427-D01,100950,PET,Dog,2025-04-02 00:05:52.936688,130.88,Web,6355.0,4af9eaa5e11a5a8fae6fea21dc0de6ab
O-2025-0007422,100026,PET,Dog,2025-04-02 00:15:28.000000,68.25,Agent,5029.85,88798d44f7363e16cc3ed5e7290c1e21
O-2025-0006899,100205,LIABILITY,Personal,2025-04-02 00:18:07.000000,135.23,Agent,6021.29,264cc728fbfc291a79f1f0241ae2d17a
O-2025-0001186,100193,PET,Cat,2025-04-02 05:48:04.000000,71.26,Agent,18207.18,f5d6eb63430fa3efb4a0c0a379147e18
O-2025-0000908,100796,TRAVEL,World,2025-04-02 08:27:50.000000,69.54,Phone,43085.08,35eaa5ebb0a1f02522d37e22b96cf379
O-2025-0003761,100208,AUTO,CASCO,2025-04-02 09:06:32.000000,214.08,Web,35582.67,8f18c8764b906c68898da1af7646e4b7
O-2025-0003656,100421,PET,Cat,2025-04-02 14:33:01.000000,50.89,Agent,42009.71,d27a9164c20f346d45131f902a02c670
O-2025-0006048,100207,PET,Cat,2025-04-02 15:10:50.000000,47.89,Web,49177.1,6e2b5e61e5e4483344d070a269f823b2
O-2025-0005465,100526,AUTO,CASCO,2025-04-02 15:22:49.000000,100.57,Web,34644.51,090d2575318087bd950b39552a3dd0dd
O-2025-0003656-D01,100421,PET,Cat,2025-04-02 16:44:10.027257,52.64,Agent,42009.71,d27a9164c20f346d45131f902a02c670
O-2025-0001327,100026,AUTO,MTPL,2025-04-02 17:57:41.000000,143.2,Web,31694.62,16f5af7b9a9c4ab92cb79cb92a4be8ea
O-2025-0006924,100080,PET,Dog,2025-04-02 18:20:32.000000,104.08,Agent,13445.79,df1790247f3cf5a28cc9e74f850dcbab
O-2025-0006797,100628,HOME,HomeBasic,2025-04-02 20:33:43.000000,412.48,Phone,10955.89,03aebf8bf4dbdd771076140fae4bbd34
O-2025-0005264,100987,TRAVEL,Europe,2025-04-02 21:17:05.000000,60.51,Web,4970.9,56f14d931ae717f081859c542739b886
O-2025-0004889-D01,100088,LIABILITY,Personal,2025-04-02 21:32:45.195065,203.63,Phone,26679.54,d5686305c991f60fb8afcfdf6bf2a02d
O-2025-0003776,100464,LIABILITY,Personal,2025-04-02 22:19:49.000000,185.26,Agent,16748.16,6dd34c674c5fce47c223680a4b40b4c2
O-2025-0007567,100285,PET,Dog,2025-04-02 23:30:30.000000,112.09,Agent,1326.98,e5be2a20691470f3253a0332d0552c27
O-2025-0002811,100332,PET,Cat,2025-04-03 00:26:13.000000,66.03,Phone,25151.99,e7df04aefd00a1517526736443a88cc4
O-2025-0002137-D01,100954,AUTO,CASCO,2025-04-03 01:43:05.960064,133.46,Agent,15019.25,04b0a18d2bb81d33d15205b253ae1a7a
O-2025-0006531,100434,LIABILITY,Personal,2025-04-03 02:35:37.000000,411.47,Agent,5550.99,ff1c3bbae749e3aa7f2f2511a9357ffe
O-2025-0004835-D01,100611,AUTO,CASCO,2025-04-03 05:21:11.397499,82.56,Agent,24355.33,6740ccce2313c8c8d960603cf7a4149a
O-2025-0005570,100870,PET,Dog,2025-04-03 06:08:22.000000,65.27,Phone,45404.83,3fcfaede3280208205025d9f37706e54
O-2025-0006826,100660,HOME,HomePlus,2025-04-03 07:31:19.000000,1087.54,Phone,44249.81,2f8f7c9197af1194f64453b5d9a745ac
O-2025-0007385,100850,LIABILITY,Personal,2025-04-03 07:37:48.000000,187.04,Phone,14673.66,6c2fdd99685ca8d09e728ec3f3bb1d15
O-2025-0004100-D01,100214,LIABILITY,Personal,2025-04-03 09:42:56.887536,358.25,Phone,44160.8,7f71ee5a1124b9a470996d7321dff176
O-2025-0005500,100964,TRAVEL,Europe,2025-04-03 12:10:56.000000,44.59,Phone,32222.1,ef437beed2003b620a940b1d0ac433c0
O-2025-0004872,100648,LIABILITY,Personal,2025-04-03 12:48:06.000000,136.31,Phone,13829.73,c698018da3eb4c0f710fda08e1546af5
O-2025-0006490,100812,PET,Cat,2025-04-03 14:01:54.000000,85.82,Agent,40736.42,d5b1edd9c5335acff51a371122e61ab1
O-2025-0006316-D01,100120,LIABILITY,Personal,2025-04-03 14:14:21.014495,146.9,Web,24062.64,20372b11f7acca48ff02a945570003e6
O-2025-0000670,100172,HOME,HomeBasic,2025-04-03 15:18:01.000000,814.64,Agent,27783.9,afd39a3855941d353aacf7d6d20a75e8
O-2025-0006826-D01,100660,HOME,HomePlus,2025-04-03 18:05:08.908409,1073.08,Phone,44249.81,2f8f7c9197af1194f64453b5d9a745ac
O-2025-0004872-D01,100648,LIABILITY,Personal,2025-04-03 18:54:10.022441,139.0,Phone,13829.73,c698018da3eb4c0f710fda08e1546af5
O-2025-0000265,100981,TRAVEL,Europe,2025-04-03 19:27:37.000000,28.59,Web,21559.32,e7c1e079947230a1dcf7fa99066cb614
O-2025-0007398,100112,TRAVEL,World,2025-04-03 20:22:34.000000,62.82,Agent,14272.2,7592430a29c048794d719b25a55999cf
